OBJECTID,Year,State,Agency,Unit ID,Fire Name,Local Incident Number,Alarm Date,Containment Date,Cause,Collection Method,Management Objective,GIS Calculated Acres,Comments,Complex Name,IRWIN ID,Fire Number (historical use),Complex ID,DECADES,Shape__Area,Shape__Length,month_yr,percent
3637,2016.0,CA,CCO,VNC,EDISON,035142,2016-05-12 07:00:00,5/13/2016 7:00:00 AM,14,1.0,1.0,11.22847,,,,,,2010-2019,66770.140625,1387.73354363567,2016-05,98.5909090909091
3640,2016.0,CA,CDF,SLU,GREEN,007741,2016-07-15 07:00:00,7/15/2016 7:00:00 AM,2,1.0,1.0,10.82032,,,{41CDA80E-EB7E-4B31-8E54-072AB6955D94},,,2010-2019,66246.82421875,1151.69921520242,2016-07,63.56818181818182
3642,2016.0,CA,CCO,ORC,COW CAMP,,2016-08-29 07:00:00,8/29/2016 7:00:00 AM,14,4.0,1.0,10.5507,Cow Camp Rd / Essencia Dr Inc # 16091250,,,,,2010-2019,61602.3359375,1342.84124330718,2016-08,57.945945945945944
3644,2016.0,CA,CDF,RRU,WOLF,089026,2016-07-23 07:00:00,7/23/2016 7:00:00 AM,14,1.0,1.0,10.5098,BLM # 009681  Target shooting,,,,,2010-2019,61850.32421875,1565.22901024146,2016-07,63.56818181818182
3646,2016.0,CA,CDF,SLU,RIVER,006897,2016-06-26 07:00:00,6/26/2016 7:00:00 AM,9,1.0,1.0,10.44662,,,,,,2010-2019,64204.94921875,1220.42483731922,2016-06,80.95180722891567
3647,2016.0,CA,LRA,RRU,CHECKPOINT,086850,2016-07-18 07:00:00,7/18/2016 7:00:00 AM,14,1.0,1.0,10.14399,,,,,,2010-2019,59145.94921875,1958.6284940232,2016-07,63.56818181818182
3649,2016.0,CA,CCO,LAC,OAK,226396,2016-08-05 07:00:00,8/5/2016 7:00:00 AM,14,1.0,1.0,8.100562,,,,,,2010-2019,48348.55859375,1231.57110210211,2016-08,57.945945945945944
3652,2016.0,CA,CCO,LAC,CALGROVE,273740,2016-09-20 07:00:00,9/20/2016 7:00:00 AM,14,1.0,1.0,7.824634,,,,,,2010-2019,46573.90234375,1191.89502582574,2016-09,57.73737373737374
3654,2016.0,CA,CCO,LAC,WAYSIDE,165688,2016-06-09 07:00:00,6/9/2016 7:00:00 AM,14,1.0,1.0,7.189027,,,,,,2010-2019,42892.7421875,1121.68104005965,2016-06,80.95180722891567
3658,2016.0,CA,CCO,VNC,ROCKY,041099,2016-06-02 07:00:00,6/2/2016 7:00:00 AM,14,1.0,1.0,5.227636,,,{AB1BDED2-BC6C-469E-AF48-E558E58FE4E3},,,2010-2019,31055.28125,942.670236268473,2016-06,80.95180722891567
3659,2016.0,CA,CCO,LAC,LIBERTY,377364,2016-12-29 08:00:00,12/29/2016 8:00:00 AM,14,7.0,1.0,4.798984,,,,,,2010-2019,28409.38671875,1044.93421707647,2016-12,83.85416666666667
3660,2016.0,CA,CCO,LAC,DALE,153333,2016-05-28 07:00:00,5/28/2016 7:00:00 AM,14,7.0,1.0,4.628255,,,,,,2010-2019,27654.86328125,1288.19971681375,2016-05,98.5909090909091
3662,2016.0,CA,CCO,LAC,GORMAN,254944,2016-09-02 07:00:00,9/2/2016 7:00:00 AM,14,1.0,1.0,4.489233,,,,,,2010-2019,27000.59765625,786.713144019938,2016-09,57.73737373737374
3663,2016.0,CA,CCO,LAC,RIDGE,336072,2016-11-19 08:00:00,11/19/2016 8:00:00 AM,10,7.0,1.0,4.446684,,,,,,2010-2019,26581.14453125,1093.5751724711,2016-11,64.80597014925372
3665,2016.0,CA,CCO,LAC,SOLEDAD ,278851,2016-09-25 07:00:00,9/25/2016 7:00:00 AM,14,7.0,1.0,3.725425,,,,,,2010-2019,22215.4140625,1494.3756501264,2016-09,57.73737373737374
3668,2016.0,CA,CCO,LAC,SYCAMORE,201310,2016-07-12 07:00:00,7/12/2016 7:00:00 AM,14,1.0,1.0,3.283275,,,,,,2010-2019,19571.50390625,1095.15290454111,2016-07,63.56818181818182
3670,2016.0,CA,CCO,VNC,LARGO,023828,2016-03-31 07:00:00,3/31/2016 7:00:00 AM,14,1.0,1.0,3.214312,,,,,,2010-2019,19141.0234375,724.767611517719,2016-03,147.93333333333334
3678,2016.0,CA,CDF,RRU,EVERGREEN 1,085959,2016-07-16 07:00:00,7/16/2016 7:00:00 AM,14,1.0,1.0,2.376094,,,{6AEAAC33-C1F4-4261-8961-14C8F235EEA0},,,2010-2019,13909.765625,615.977835338312,2016-07,63.56818181818182
3680,2016.0,CA,CCO,VNC,CRESTVIEW,010915,2016-02-07 08:00:00,2/7/2016 8:00:00 AM,14,1.0,1.0,2.033847,,,,,,2010-2019,12071.734375,734.838038019609,2016-02,130.7826086956522
3681,2016.0,CA,CCO,VNC,CAMBRIDGE,037965,2016-05-21 07:00:00,5/21/2016 7:00:00 AM,14,1.0,1.0,1.891458,,,,,,2010-2019,11244.90625,565.131434127909,2016-05,98.5909090909091
3690,2016.0,CA,CCO,LAC,WESTLAKE ,118511,2016-04-23 07:00:00,4/24/2016 7:00:00 AM,14,1.0,1.0,1.313691,,,,,,2010-2019,7777.9921875,594.999254997107,2016-04,125.30379746835443
3695,2016.0,CA,CCO,LAC,CROSSROADS,327021,2016-11-10 08:00:00,11/10/2016 8:00:00 AM,2,7.0,1.0,0.9183477,,,,,,2010-2019,5424.52734375,399.440344566748,2016-11,64.80597014925372
3697,2016.0,CA,CCO,LAC,TOPANGA,180879,2016-06-23 07:00:00,6/23/2016 7:00:00 AM,14,1.0,1.0,0.8112921,,,,,,2010-2019,4803.2265625,431.226092679497,2016-06,80.95180722891567
3700,2016.0,CA,CCO,VNC,WHEELER,0049982,2016-07-05 07:00:00,7/5/2016 7:00:00 AM,2,1.0,1.0,0.6420608,,,,,,2010-2019,3824.12890625,341.504239475525,2016-07,63.56818181818182
3701,2016.0,CA,CCO,LAC,NEWELL,326026,2016-11-09 08:00:00,11/9/2016 8:00:00 AM,3,7.0,1.0,0.5850569,LA Co. inc # 852,,,,,2010-2019,3457.40625,557.148866367015,2016-11,64.80597014925372
3704,2016.0,CA,CCO,VNC,GRIDLEY,067604,2016-09-13 07:00:00,9/13/2016 7:00:00 AM,15,1.0,1.0,0.407959,,,,,,2010-2019,2434.97265625,196.356876327032,2016-09,57.73737373737374
3712,2016.0,CA,CCO,LAC,SPRINGS,236285,2016-08-15 07:00:00,8/15/2016 7:00:00 AM,14,1.0,1.0,0.1328488,,,,,,2010-2019,797.890625,110.016999673447,2016-08,57.945945945945944
3713,2016.0,CA,CCO,VNC,OCEAN,068034,2016-09-15 07:00:00,9/15/2016 7:00:00 AM,14,1.0,1.0,0.1149633,,,,,,2010-2019,684.5703125,97.9795431789216,2016-09,57.73737373737374
3766,2015.0,CA,CDF,BDU,ROUND,001662,2015-02-07 08:00:00,2/9/2015 8:00:00 AM,9,2.0,1.0,6537.519,,,{0EFA3D39-E92F-4401-BF18-1254D06CB7C6},,,2010-2019,42097390.0625,36854.3661173144,2015-02,130.6530612244898
3777,2015.0,CA,CDF,SLU,CUESTA,008555,2015-08-16 07:00:00,8/28/2015 7:00:00 AM,10,7.0,1.0,2445.945,,,{88FE2C76-E2C0-4749-8913-F1FA9BA28CC5},,,2010-2019,14914048.4648438,25888.2455496793,2015-08,68.0
3779,2015.0,CA,CDF,SLU,PARKHILL,006113,2015-06-20 07:00:00,6/24/2015 7:00:00 AM,10,7.0,1.0,1812.315,,,{6703554C-7FFB-4AAB-801F-2D4EA1270464},,,2010-2019,11053882.1328125,19470.4678590364,2015-06,74.40449438202248
3787,2015.0,CA,CCO,VNC,SOLIMAR,009187,2015-12-25 08:00:00,12/29/2015 8:00:00 AM,11,7.0,1.0,1287.388,,,,,,2010-2019,7653715.90625,15989.2520496161,2015-12,65.82456140350877
3789,2015.0,CA,CDF,RRU,HIGHWAY,044605,2015-04-18 07:00:00,4/24/2015 7:00:00 AM,4,1.0,1.0,1048.689,,,{14F2A196-75F8-4ABD-9464-EF7A864A5447},,,2010-2019,6176964.890625,17231.846318249,2015-04,104.96551724137932
3802,2015.0,CA,CDF,RRU,ANZA,090069,2015-08-10 07:00:00,8/15/2015 7:00:00 AM,10,1.0,1.0,543.5366,,,{629ECAE5-B3CD-4FA8-9645-EFE748ECCB4B},,,2010-2019,3177103.9609375,12392.590493619,2015-08,68.0
3807,2015.0,CA,CCO,LAC,POPPY,154023,2015-06-05 07:00:00,6/6/2015 7:00:00 AM,14,1.0,1.0,410.6794,,,{01119DEB-09C6-4C6A-82B5-554D9E58514C},,,2010-2019,2465704.94140625,18023.0112896964,2015-06,74.40449438202248
3813,2015.0,CA,CCO,LAC,CALGROVE,173220,2015-06-24 07:00:00,6/26/2015 7:00:00 AM,14,1.0,1.0,364.396,,,{FF72A506-2BE9-4CB8-8B37-2618FAA688C3},,,2010-2019,2169098.6328125,11030.3969388144,2015-06,74.40449438202248
3823,2015.0,CA,CCO,LAC,LINCOLN,227348,2015-08-16 07:00:00,8/16/2015 7:00:00 AM,14,7.0,1.0,234.188,,,,,,2010-2019,1383358.328125,10568.461279019,2015-08,68.0
3825,2015.0,CA,CCO,ORC,,,2015-07-13 07:00:00,7/14/2015 7:00:00 AM,2,7.0,1.0,213.5105,NB 241@SANTIAGO CANYON RD NEAR NB 133/HICKS HAUL RD ,,,15069367,,2010-2019,1253606.3984375,8216.99821494859,2015-07,71.17283950617283
3826,2015.0,CA,CCO,SBC,MESA,007898,2015-06-29 07:00:00,6/30/2015 7:00:00 AM,8,1.0,1.0,210.8346,,,{B9136067-0EAE-418D-AABF-1F29E75C29BB},,,2010-2019,1264986.6796875,7612.10964013665,2015-06,74.40449438202248
3830,2015.0,CA,CCO,VNC,RUSTIC,054109,2015-08-14 07:00:00,8/16/2015 7:00:00 AM,14,2.0,1.0,186.1511,modified per orthophoto,,{56E95D37-C072-498C-B694-CDF9B6E81ED8},,,2010-2019,1104743.6484375,5366.29103539724,2015-08,68.0
3831,2015.0,CA,LRA,RRU,MERWIN,074316,2015-07-01 07:00:00,7/4/2015 7:00:00 AM,14,2.0,1.0,181.437,CA Dept of Fish and Wildlife land,,,,,2010-2019,1068680.890625,4553.77969143782,2015-07,71.17283950617283
3835,2015.0,CA,CDF,MVU,WILDCAT,012844,2015-06-17 07:00:00,6/18/2015 7:00:00 AM,14,1.0,1.0,170.9495,Undertermined,,{AF54B673-B1F6-4714-B82D-C88CF770B305},,,2010-2019,985359.265625,7523.20920256008,2015-06,74.40449438202248
3836,2015.0,CA,CCO,VNC,RIVER,041060,2015-06-22 07:00:00,6/24/2015 7:00:00 AM,1,1.0,1.0,164.7058,,,{AD2F88F2-4322-4643-A130-F75F1AE76BB6},,,2010-2019,980028.49609375,9437.59374937259,2015-06,74.40449438202248
3857,2015.0,CA,CCO,LAC,MUNZ,143984,2015-05-26 07:00:00,5/26/2015 7:00:00 AM,14,1.0,1.0,96.20006,,,,,,2010-2019,577459.23046875,4481.43056065106,2015-05,82.87368421052632
3859,2015.0,CA,CDF,SLU,DEER,007005,2015-07-10 07:00:00,7/15/2015 7:00:00 AM,4,1.0,1.0,94.62711,,,{2ACD7059-04EE-48DB-9850-F974EDA00879},,,2010-2019,582160.9375,5814.93426015477,2015-07,71.17283950617283
3876,2015.0,CA,CDF,MVU,DELUZ,017255,2015-08-09 07:00:00,8/10/2015 7:00:00 AM,14,1.0,1.0,56.08641,Unknown,,{0CB12EEA-B11E-4C39-8620-38422131B269},,,2010-2019,326777.265625,3803.56001243531,2015-08,68.0
3880,2015.0,CA,CDF,BDU,MILL2,008713,2015-07-12 07:00:00,7/12/2015 7:00:00 AM,2,1.0,1.0,53.99769,Incident was transitioned from BDF8878 to BDU. All SRA,,,,,2010-2019,319371.94140625,2977.21664641717,2015-07,71.17283950617283
3881,2015.0,CA,CCO,SBC,WHITE,009320,2015-08-01 07:00:00,8/1/2015 7:00:00 AM,11,1.0,1.0,53.55653,,,{26CA9D46-3094-463F-A1C1-5440F4DD0C3B},,,2010-2019,323366.625,4252.99510104239,2015-08,68.0
3882,2015.0,CA,CCO,LAC,JOHNSON,247713,2015-09-05 07:00:00,9/5/2015 7:00:00 AM,9,1.0,1.0,53.45473,,,,,,2010-2019,320586.859375,3394.11008983116,2015-09,64.21649484536083
3889,2015.0,CA,CCO,VNC,PRINCETON,075983,2015-07-11 07:00:00,8/11/2015 7:00:00 AM,14,7.0,1.0,44.26712,,,{1F11DE19-66D2-46BF-A240-ECD10074E093},,,2010-2019,263089.13671875,4327.89517311809,2015-07,71.17283950617283
3899,2015.0,CA,CDF,RRU,SPIDER,078553,2015-07-12 07:00:00,7/13/2015 7:00:00 AM,14,7.0,1.0,35.20248,,,{941ADB3C-5ECA-4F2B-85A4-3675B7464965},,,2010-2019,207671.6484375,2959.3867183538,2015-07,71.17283950617283
3904,2015.0,CA,CCO,LAC,CASTAIC,162050,2015-06-13 07:00:00,6/13/2015 7:00:00 AM,14,1.0,1.0,31.04365,,,,,,2010-2019,185487.265625,2872.11375596336,2015-06,74.40449438202248
3910,2015.0,CA,CCO,VNC,POTRERO,075787,2015-07-11 07:00:00,8/11/2015 7:00:00 AM,14,1.0,1.0,29.24935,,,,,,2010-2019,173304.828125,2201.90897704212,2015-07,71.17283950617283
3920,2015.0,CA,CCO,VNC,BANNISTER,077051,2015-11-11 08:00:00,12/11/2015 8:00:00 AM,14,7.0,1.0,25.0148,,,,,,2010-2019,148432.08984375,2047.01109127989,2015-11,64.85
3921,2015.0,CA,CDF,RRU,SNOW,,2015-06-05 07:00:00,6/5/2015 7:00:00 AM,2,1.0,1.0,24.79573,,,,0063560,,2010-2019,146025.234375,2227.12160613389,2015-06,74.40449438202248
3925,2015.0,CA,CDF,MVU,LAKE 3,015169,2015-07-16 07:00:00,7/17/2015 7:00:00 AM,14,1.0,1.0,23.97301,,,,,,2010-2019,138966.3828125,2651.38609276166,2015-07,71.17283950617283
3927,2015.0,CA,CCO,VNC,PALM,00016943,2015-12-03 08:00:00,3/13/2015 7:00:00 AM,14,7.0,1.0,22.35466,3 spots poorly located and not included,,,,,2010-2019,133001.69921875,2169.36023435603,2015-12,65.82456140350877
3930,2015.0,CA,CDF,MVU,PARK,012895,2015-07-24 07:00:00,7/25/2015 7:00:00 AM,14,1.0,1.0,21.62256,,,,,,2010-2019,123871.296875,2673.17623797354,2015-07,71.17283950617283
3933,2015.0,CA,CDF,SLU,VISTA,003324,2015-04-05 07:00:00,4/5/2015 7:00:00 AM,18,1.0,1.0,20.63441,escaped burn piles,,{4BD2216B-AB77-4CAD-B586-CC345DD19C21},,,2010-2019,125785.125,1900.24843293139,2015-04,104.96551724137932
3937,2015.0,CA,CCO,SBC,GRADE,009987,2015-08-16 07:00:00,8/16/2015 7:00:00 AM,10,1.0,1.0,19.67408,,,{5BD40AE1-F930-484A-AA71-B77F87C3BEA2},,,2010-2019,117600.1328125,2507.36291080861,2015-08,68.0
3944,2015.0,CA,CCO,LAC,REMSEN,191687,2015-07-12 07:00:00,7/12/2015 7:00:00 AM,14,7.0,1.0,16.50616,,,,,,2010-2019,98251.66796875,2600.87726894921,2015-07,71.17283950617283
3945,2015.0,CA,CDF,RRU,GAVILAN,036280,2015-03-29 07:00:00,3/29/2015 7:00:00 AM,10,1.0,1.0,16.00883,,,,,,2010-2019,94012.62109375,1564.14264797832,2015-03,130.75714285714287
3949,2015.0,CA,CCO,ORC,,,2015-09-17 07:00:00,9/17/2015 7:00:00 AM,14,1.0,1.0,15.64318,"21460 Casino Ridge Rd, Yorba Linda",,,15093954,,2010-2019,92127.3984375,1725.00313896611,2015-09,64.21649484536083
3956,2015.0,CA,LRA,ORC,,,2015-07-03 07:00:00,7/3/2015 7:00:00 AM,11,5.0,1.0,14.13005,1900 LAGUNA CANYON RD NEAR DRIVEWAY/CANYON ACRES DR ,,,15065867,,2010-2019,82554.13671875,1374.95251450997,2015-07,71.17283950617283
3959,2015.0,CA,CDF,RRU,RAMONA,101571,2015-09-07 07:00:00,9/7/2015 7:00:00 AM,9,1.0,1.0,12.93636,Shooting,,,,,2010-2019,76160.62109375,1758.95921641761,2015-09,64.21649484536083
3963,2015.0,CA,CDF,SLU,CHOLAME,008558,2015-08-16 07:00:00,8/17/2015 7:00:00 AM,10,1.0,1.0,12.05913,,,,,,2010-2019,74306.1171875,1245.44851695929,2015-08,68.0
3965,2015.0,CA,CCO,LAC,FREEWAY,172068,2015-06-23 07:00:00,6/23/2015 7:00:00 AM,2,1.0,1.0,11.55442,,,,,,2010-2019,69095.828125,1296.44214317374,2015-06,74.40449438202248
3969,2015.0,CA,CCO,LAC,HOPPER,252223,2015-09-09 07:00:00,9/10/2015 7:00:00 AM,1,7.0,1.0,10.72429,"Initial fire at 1516 hrs, complex at 1602 hr",LAKE COMPLEX,,,00252223,2010-2019,64101.7421875,2630.87712856745,2015-09,64.21649484536083
3973,2015.0,CA,CCO,LAC,ZEBRA,122453,2015-05-03 07:00:00,5/3/2015 7:00:00 AM,14,1.0,1.0,10.10341,,,,,,2010-2019,60598.609375,1602.0986289968,2015-05,82.87368421052632
3977,2015.0,CA,CCO,LAC,RIDGE,178457,2015-06-29 07:00:00,6/29/2015 7:00:00 AM,14,1.0,1.0,9.38639,,,,,,2010-2019,56088.828125,1408.11666262392,2015-06,74.40449438202248
3978,2015.0,CA,CCO,VNC,PERKIN,053255,2015-11-08 08:00:00,8/13/2015 7:00:00 AM,14,6.0,1.0,9.354076,,,,,,2010-2019,55524.92578125,1238.02327150892,2015-11,64.85
3979,2015.0,CA,CCO,SBC,MARIPOSA,009073,2015-07-26 07:00:00,7/26/2015 7:00:00 AM,10,1.0,1.0,9.073173,,,,,,2010-2019,54156.953125,1008.58357915082,2015-07,71.17283950617283
3980,2015.0,CA,CCO,SBC,RIDGE,007442,2015-06-19 07:00:00,6/19/2015 7:00:00 AM,11,1.0,1.0,9.07207,,,{7CD2FA09-E2CF-4F60-A3B9-1AB43A53566A},,,2010-2019,54621.94140625,1496.33126611322,2015-06,74.40449438202248
3982,2015.0,CA,CDF,MVU,MERCADO,012999,2015-06-19 07:00:00,6/20/2015 7:00:00 AM,14,1.0,1.0,8.234076,,,,,,2010-2019,47234.3671875,1109.15522070632,2015-06,74.40449438202248
3984,2015.0,CA,CDF,RRU,MUSTANG,065452,2015-06-10 07:00:00,6/10/2015 7:00:00 AM,1,1.0,1.0,7.996591,,,,,,2010-2019,47192.7421875,2774.84566190928,2015-06,74.40449438202248
3988,2015.0,CA,CCO,LAC,WAYSIDE,252223,2015-09-09 07:00:00,9/10/2015 7:00:00 AM,1,1.0,1.0,7.424892,Individual INCNUM 252258,LAKE COMPLEX,,,00252223,2010-2019,44297.5703125,2008.56143063485,2015-09,64.21649484536083
3991,2015.0,CA,CCO,VNC,SHARP,078449,2015-11-06 08:00:00,11/7/2015 8:00:00 AM,14,1.0,1.0,6.991804,,,,,,2010-2019,41691.37109375,772.173933034711,2015-11,64.85
3993,2015.0,CA,CCO,LAC,WAYSIDE,091465,2015-04-02 07:00:00,4/2/2015 7:00:00 AM,2,1.0,1.0,6.601349,,,,,,2010-2019,39381.73046875,1125.80902219772,2015-04,104.96551724137932
3995,2015.0,CA,CCO,VNC,KITTRIDGE,040352,2015-06-19 07:00:00,6/19/2015 7:00:00 AM,14,7.0,1.0,6.377415,GPS and estimation,,,,,2010-2019,37819.65625,987.501494466593,2015-06,74.40449438202248
3996,2015.0,CA,CCO,LAC,WIND,146978,2015-05-29 07:00:00,5/29/2015 7:00:00 AM,2,1.0,1.0,6.101388,,,,,,2010-2019,36439.44921875,1181.80348629863,2015-05,82.87368421052632
3997,2015.0,CA,CDF,RRU,JACK,078819,2015-07-13 07:00:00,7/13/2015 7:00:00 AM,14,7.0,1.0,5.434127,,,,,,2010-2019,32036.96484375,926.712483763569,2015-07,71.17283950617283
3999,2015.0,CA,CCO,LAC,SPUNKY,240921,2015-08-29 07:00:00,8/29/2015 7:00:00 AM,2,1.0,1.0,5.217817,00000077 LPF #,,,00000077,,2010-2019,31228.69921875,1165.52518129375,2015-08,68.0
4001,2015.0,CA,CCO,LAC,FOUR BAY,252223,2015-09-09 07:00:00,9/10/2015 7:00:00 AM,1,7.0,1.0,4.724183,,LAKE COMPLEX,,,00252223,2010-2019,28255.0,1503.96986406252,2015-09,64.21649484536083
4002,2015.0,CA,CCO,VNC,WHEELER,026044,2015-04-18 07:00:00,4/19/2015 7:00:00 AM,7,1.0,1.0,4.680684,,,{AA97BD39-FF7E-4BB7-A8B0-30428E2ED15A},,,2010-2019,27886.1953125,1244.51960054016,2015-04,104.96551724137932
4008,2015.0,CA,CCO,VNC,TOLAND,0044425,2015-07-05 07:00:00,7/5/2015 7:00:00 AM,14,1.0,1.0,3.032003,,,,,,2010-2019,18053.96484375,1116.14167490797,2015-07,71.17283950617283
4009,2015.0,CA,CCO,VNC,PEAK,053983,2015-08-14 07:00:00,8/14/2015 7:00:00 AM,10,1.0,1.0,2.931382,,,,,,2010-2019,17413.609375,726.199750461885,2015-08,68.0
4010,2015.0,CA,CCO,VNC,BROOKS,0047203,2015-07-17 07:00:00,7/17/2015 7:00:00 AM,14,6.0,1.0,2.921998,,,,,,2010-2019,17386.9296875,598.959238523403,2015-07,71.17283950617283
4013,2015.0,CA,CCO,VNC,POTRERO ,00013714,2015-04-30 07:00:00,4/30/2015 7:00:00 AM,9,8.0,1.0,2.744287,Cause = brush clearance,,,,,2010-2019,16254.17578125,563.672179165518,2015-04,104.96551724137932
4014,2015.0,CA,CCO,VNC,SHELL,0083451,2015-12-06 08:00:00,12/6/2015 8:00:00 AM,14,1.0,1.0,2.423997,,,,,,2010-2019,14414.50390625,522.985462088107,2015-12,65.82456140350877
4015,2015.0,CA,CCO,VNC,DOUGH,0053877,2015-08-13 07:00:00,8/13/2015 7:00:00 AM,14,7.0,1.0,2.16064,Sketched over walked track,,,,,2010-2019,12894.1875,659.362027830295,2015-08,68.0
4017,2015.0,CA,CCO,VNC,MOORPARK,0057413,2015-08-07 07:00:00,8/7/2015 7:00:00 AM,14,1.0,1.0,2.079408,,,,,,2010-2019,12347.8828125,476.43076387216,2015-08,68.0
4018,2015.0,CA,CCO,VNC,JOHNSON,034500,2015-05-06 07:00:00,5/6/2015 7:00:00 AM,14,1.0,1.0,1.729694,Walked Garmin 62st,,,,,2010-2019,10268.01953125,567.832779322894,2015-05,82.87368421052632
4021,2015.0,CA,CCO,LAC,TUNA,071109,2015-03-13 07:00:00,3/13/2015 7:00:00 AM,4,1.0,1.0,1.204807,,,,,,2010-2019,7119.8671875,499.973783287029,2015-03,130.75714285714287
4023,2015.0,CA,CCO,VNC,FARIA,0041643,2015-06-24 07:00:00,6/24/2015 7:00:00 AM,14,1.0,1.0,0.9901724,no origin received,,,,,2010-2019,5889.62890625,354.538624742531,2015-06,74.40449438202248
4025,2015.0,CA,CCO,VNC,STAFFORD,075547,2015-06-11 07:00:00,6/11/2015 7:00:00 AM,2,6.0,1.0,0.8197879,,,,,,2010-2019,4853.859375,527.379839139202,2015-06,74.40449438202248
4026,2015.0,CA,CCO,VNC,LEWIS,075616,2015-06-11 07:00:00,6/11/2015 7:00:00 AM,14,1.0,1.0,0.7851713,,,,,,2010-2019,4654.16015625,338.762821080385,2015-06,74.40449438202248
4029,2015.0,CA,CCO,VNC,VICTORIA,0031278,2015-05-11 07:00:00,5/11/2015 7:00:00 AM,14,6.0,1.0,0.5681428,,,,,,2010-2019,3372.3515625,275.649999822448,2015-05,82.87368421052632
4030,2015.0,CA,CCO,VNC,SUNSET,069564,2015-10-13 07:00:00,10/13/2015 7:00:00 AM,10,1.0,1.0,0.5548272,A spots east of houses expanded reported perimeter,,,,,2010-2019,3291.98046875,338.55776125914,2015-10,63.23943661971831
4035,2015.0,CA,CCO,VNC,SOUTH,0046505,2015-07-04 07:00:00,7/4/2015 7:00:00 AM,14,7.0,1.0,0.2600781,,,,,,2010-2019,1547.2578125,157.749886118239,2015-07,71.17283950617283
4038,2015.0,CA,CCO,VNC,JOHNSON,065341,2015-09-27 07:00:00,9/27/2015 7:00:00 AM,14,6.0,1.0,0.2441867,,,,,,2010-2019,1449.5234375,157.143235031238,2015-09,64.21649484536083
4040,2015.0,CA,CCO,VNC,MAIN,0048569,2015-07-02 07:00:00,7/2/2015 7:00:00 AM,14,1.0,1.0,0.1357576,,,,,,2010-2019,806.640625,128.358094199739,2015-07,71.17283950617283
4049,2015.0,CA,CCO,VNC,ARROYO,0089149,2015-12-25 08:00:00,12/25/2015 8:00:00 AM,14,1.0,1.0,0.09117375,,,,,,2010-2019,541.8203125,84.7770589599407,2015-12,65.82456140350877
4050,2015.0,CA,CCO,VNC,RED,059003,2015-02-09 08:00:00,2/9/2015 8:00:00 AM,10,1.0,1.0,0.05534946,,,,,,2010-2019,329.68359375,71.8482024150776,2015-02,130.6530612244898
4054,2015.0,CA,CCO,VNC,HARBOR,074718,2015-03-11 07:00:00,3/11/2015 7:00:00 AM,14,6.0,1.0,0.006257951,Ventura City.  Only rough VSAT. GPS not avail.  Investigation cont.  no Origin,,,,,2010-2019,37.16796875,23.0252238714603,2015-03,130.75714285714287
4055,2015.0,CA,CCO,VNC,OJAI,0065745,2015-09-28 07:00:00,9/28/2015 7:00:00 AM,14,6.0,1.0,0.00261181,,,,,,2010-2019,15.57421875,16.1061954552344,2015-09,64.21649484536083
4080,2014.0,CA,LRA,MVU,COCOS,010212,2014-05-14 07:00:00,5/23/2014 7:00:00 AM,14,1.0,1.0,1994.787,<Null>,SAN DIEGO COMPLEX,{8C83072E-CC5C-43D5-9197-CE74C9AB83EF},,{F755A5C1-37C5-43C9-B47A-79EF1E547700},2010-2019,11537865.03125,36214.623961863,2014-05,111.08
4087,2014.0,CA,LRA,MVU,BERNARDO,010055,2014-05-13 07:00:00,5/18/2014 7:00:00 AM,2,1.0,1.0,1331.426,<Null>,,,,,2010-2019,7681597.78515625,28263.2520580479,2014-05,111.08
4093,2014.0,CA,CCO,SBC,MIGUELITO,005573,2014-05-13 07:00:00,5/19/2014 7:00:00 AM,11,1.0,1.0,631.8137,tree branches blown into power lines,,,,,2010-2019,3784197.01953125,13185.6394405451,2014-05,111.08
4099,2014.0,CA,CDF,MVU,HIGHWAY,010173,2014-05-14 07:00:00,5/19/2014 7:00:00 AM,14,1.0,1.0,441.0284,<Null>,SAN DIEGO COMPLEX,{1CCA0E84-F95E-45FA-8D53-67DD11597376},,{F755A5C1-37C5-43C9-B47A-79EF1E547700},2010-2019,2562324.48828125,9908.164904983,2014-05,111.08
4102,2014.0,CA,LRA,MVU,POINSETTIA,010165,2014-05-14 07:00:00,5/18/2014 7:00:00 AM,14,1.0,1.0,376.9402,<Null>,,,,,2010-2019,2180173.859375,18741.8980161147,2014-05,111.08
4117,2014.0,CA,CDF,MVU,BANNER,014049,2014-07-03 07:00:00,7/6/2014 7:00:00 AM,14,1.0,1.0,177.7857,,,{0A9F74DC-7E77-424F-95C4-D2819DA65489},,,2010-2019,1027527.32421875,6065.64636705965,2014-07,67.21428571428571
4119,2014.0,CA,LRA,MVU,RIVER,010187,2014-05-14 07:00:00,5/19/2014 7:00:00 AM,14,8.0,1.0,167.907,,,,,,2010-2019,974208.8515625,6407.95391510926,2014-05,111.08
4121,2014.0,CA,CCO,LAC,PINE ,065279,2014-03-15 07:00:00,3/15/2014 7:00:00 AM,10,7.0,1.0,117.0455,"dead person at fire, telecom vehicle started fire",,,,,2010-2019,703412.28515625,4964.2452134967,2014-03,98.51948051948052
4123,2014.0,CA,CDF,BDU,BRIDGES,004595,2014-04-19 07:00:00,4/27/2014 7:00:00 AM,14,1.0,1.0,113.4199,,,,,,2010-2019,728808.12890625,4528.18375809853,2014-04,137.73239436619718
